"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Al-Obaisi A.M.; El-Danaf E.A.; Ragab A.E.; Soliman M.S.; Alhazaa A.N.","Al-Obaisi, A.M. (57188987203); El-Danaf, E.A. (6602336583); Ragab, A.E. (55791275500); Soliman, M.S. (7201884295); Alhazaa, A.N. (35387354500)","57188987203; 6602336583; 55791275500; 7201884295; 35387354500","Statistical Model for the Mechanical Properties of Al-Cu-Mg-Ag Alloys at High Temperatures","2017","Advances in Materials Science and Engineering","2017","","1691465","","","7","10.1155/2017/1691465","https://www.scopus.com/pages/publications/85026510828?origin=resultslist","Aluminum alloys for high-temperature applications have been the focus of many investigations lately. The main concern in such alloys is to maintain mechanical properties during operation at high temperatures. Grain coarsening and instability of precipitates could be the main reasons behind mechanical strength deterioration in these applications. Therefore, Al-Cu-Mg-Ag alloys were proposed for such conditions due to the high stability of precipitates. Four different compositions of Al-Cu-Mg-Ag alloys, designed based on half-factorial design, were cast, homogenized, hot-rolled, and isothermally aged for different durations. The four alloys were tensile-tested at room temperature as well as at 190 and 250°C at a constant initial strain rate of 0.001 s-1, in two aging conditions, namely, underaged and peak-aged. The alloys demonstrated good mechanical properties at both aging times. However, underaged conditions displayed better thermal stability. Statistical models, based on fractional factorial design of experiments, were constructed to relate the experiments output (yield strength and ultimate tensile strength) with the studied process parameters, namely, tensile testing temperature, aging time, and copper, magnesium, and silver contents. It was shown that the copper content had a great effect on mechanical properties. Also, more than 80% of the variation of the high-temperature data was explained through the generated statistical models. © 2017 A. M. Al-Obaisi et al.","","Aluminum; Copper; Copper alloys; Design of experiments; High temperature applications; Magnesium alloys; Mechanical properties; Silver; Silver alloys; Strain rate; Tensile strength; Tensile testing; Al-Cu-Mg-Ag alloy; Fractional factorial designs; Half factorial designs; Process parameters; Statistical modeling; Strength deterioration; Testing temperature; Ultimate tensile strength; Aluminum alloys","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85026510828"
"Baek M.-S.; Kim Y.-K.; Lee K.-A.","Baek, Min-Seok (60099660500); Kim, Young-Kyun (57202950363); Lee, Kee-Ahn (55541414800)","60099660500; 57202950363; 55541414800","Effect of Strain Rate on the Microstructure Evolution and Compressive Deformation Behavior of High-Strength Cu Bulk Material Manufactured by Cold Spray Process","2019","Journal of Thermal Spray Technology","28","5","","917","929","7","10.1007/s11666-019-00870-4","https://www.scopus.com/pages/publications/85066894662?origin=resultslist","This study investigated the effect of strain rate (10−3-10/s) on the compressive properties of pure Cu bulk material at room temperature manufactured by cold spray process. Initial microstructural observation confirmed the sizes of ultra-fine grains to be in hundreds of nm, with dynamic recrystallization on deposited particle interfaces, and the average grain size was found to be 3.14 μm. The compression test at room temperature showed yield strength of 314-368 MPa at initial strain rate of 10−3-10/s, at a level similar to that of materials produced with the severe plastic deformation process. Meanwhile, during compressive deformation at all strain rates, work hardening occurred first, and a unique deformation behavior of work softening occurred thereafter after a certain strain. Moreover, as strain rates increased, the rates of work hardening and work softening increased simultaneously. The microstructural observation after the compressive deformation confirmed microstructure evolution in all materials, and as the strain rate increased, the average grain size decreased, and a more uniform structure was formed. Based on the above findings, this study discusses the deformation behavior in correlation with the microstructures of the cold-sprayed Cu materials at different strain rates. © 2019, ASM International.","cold spray; compression; deformation behavior; microstructure; pure Cu; strain rate","Compaction; Compression testing; Compressive strength; Dynamic recrystallization; Grain size and shape; Materials handling equipment; Microstructure; Strain hardening; Cold spray; Compressive deformation behavior; Compressive deformations; Deformation behavior; Micro-structural observations; Micro-structure evolutions; Pure Cu; Severe plastic deformation process; Strain rate","Article","Final","","Scopus","2-s2.0-85066894662"
"Shin H.-S.; Jung Y.-J.; Kim K.-H.; Ann J.-H.; Kato H.; Inoue A.","Shin, H.-S. (34875770400); Jung, Y.-J. (55459508400); Kim, K.-H. (57190944136); Ann, J.-H. (57205860094); Kato, H. (7406493656); Inoue, A. (57199809562)","34875770400; 55459508400; 57190944136; 57205860094; 7406493656; 57199809562","Deformation behavior of a Zr55AI10Ni 5Cu30 bulk metallic glass at high temperatures","2005","Journal of Metastable and Nanocrystalline Materials","24-25","","","359","362","2","10.4028/www.scientific.net/JMNM.24-25.359","https://www.scopus.com/pages/publications/32444433250?origin=resultslist","The deformation behaviors of a Zr55Al10Ni 5Cu30 bulk metallic glass under tensile loading at different initial strain rates and temperatures in the supercooled liquid region were investigated. The Zr55Al10Ni5Cu 30 bulk metallic glass has showed either homogeneous superplastic or inhomogeneous deformation depending on the test condition. The deformation behavior of Zr55Al10Ni5Cu30 alloy in the supercooled liquid region could be classified into three types. The flow stress in the supercooled liquid region generally became lower with increasing temperatures and decreasing strain rates. As the temperature increased, the strain rate which led to the peak elongation increased. The crystallization of glass phase of the alloy occurred during testing at low strain rates and higher temperature in the supercooled liquid region, and eventually, resulted in strain hardening and brittle fracture.","Bulk metallic glass; Flow stress; Strain rate; Supercooled liquid region; Superplasticity","Aluminum; Brittle fracture; Copper alloys; Cryogenic liquids; Deformation; Fracture testing; Glass; Liquid metals; Low temperature testing; Nickel; Plastic flow; Strain hardening; Strain rate; Supercooling; Superplasticity; Zirconium; Bulk metallic glass; Deformation behaviors; Flow stress; Glass phase; High temperatures; Higher temperatures; Inhomogeneous deformations; Initial strains; Low strain rates; Supercooled liquid region; Tensile loadings; Test conditions; Metallic glass","Article","Final","","Scopus","2-s2.0-32444433250"
"Kawashima A.; Okuno T.; Kurishita H.; Zhang W.; Kimura H.; Inoue A.","Kawashima, Asahi (57211225476); Okuno, Takahiro (23020000500); Kurishita, Hiroaki (57192321892); Zhang, Wei (56373994900); Kimura, Hisamichi (55452860300); Inoue, Akihisa (57199809562)","57211225476; 23020000500; 57192321892; 56373994900; 55452860300; 57199809562","Cu45Zr45Al5Ag5 bulk glassy alloy with enhanced compressive strength and plasticity at cryogenic temperature","2007","Materials Transactions","48","10","","2787","2790","24","10.2320/matertrans.MRP2007161","https://www.scopus.com/pages/publications/36549073239?origin=resultslist","Compressive tests were made for the as-cast Cu45Zr 45Al5Ag5 bulk glassy alloy rods with a diameter of 3 mm at 298 and 77 K, at an initial strain rate of 5 × 10-4 s-1. It was found that at 77 K, the compressive yield strength, maximum strength and plastic strain to fracture of the glassy alloy rod are higher than those at 298 K. The maximum strength measured at 77 K is about 13% larger than that measured at 298 K. In particular, its plasticity at 77 K is significantly enhanced. SEM observations reveal that more shear bands appear near the fracture plane at 77 K. The higher strength and ductility at a cryogenic temperature (77 K) are probably due to the lower mobility of the squeezed free volume. © 2007 The Japan Institute of Metals.","Compressive strength; Cryogenic temperature; Cu<sub>45</sub>Zr<sub>45</sub>Al<sub>5</sub>Ag<sub>5</sub> bulk metallic glass; Plasticity","Compressive strength; Cryogenics; Plastic deformation; Plasticity; Strain rate; Compressive yield strength; Cryogenic temperature; Squeezed free volume; Copper alloys","Conference paper","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-36549073239"
"Yu H.B.; Wang W.H.; Zhang J.L.; Shek C.H.; Bai H.Y.","Yu, Hai Bin (57216980155); Wang, Wei Hua (57209053275); Zhang, Ji Liang (13607533700); Shek, C. Hong (7005934975); Bai, Hai Yang (55501772500)","57216980155; 57209053275; 13607533700; 7005934975; 55501772500","Statistic analysis of the mechanical behavior of bulk metallic glasses","2009","Advanced Engineering Materials","11","5","","370","373","22","10.1002/adem.200800380","https://www.scopus.com/pages/publications/67149103948?origin=resultslist","The statistic analysis of the mechanical behavior of Zr65Cu 15Ni10Al10 bulk metallic glasses was found to be well described by the Weibull distribution. The bulk metallic glass rods with diameters of 2mm were fabricated by the Cu-mold casting technique with careful control of ingot weight, vacuum, and melting temperature and time. Uniaxial compression was performed on an Instron-type universal tester with an initial strain rate at room temperature, and the thermal analysis was carried out in a Perkin-Elmer DSC-7 differential scanning calorimeter. The results of the experiment featured that the plasticity of BMGs has lower reliability than does their strength, due to the different fraction and distribution of free volumes in metallic glasses, to which the plasticity is highly sensitive. Also demonstrating that the free volume is an important factor affecting the plasticity of metallic glasses, useful in understanding the phenomena governing plastic deformation in metallic glasses.","","Aluminum alloys; Control rods; Copper alloys; Differential scanning calorimetry; Free volume; Glass; Metals; Plasticity; Strain rate; Thermoanalysis; Weibull distribution; Zirconium alloys; Bulk metallic glass; Cu-mold casting; Differential scanning calorimeters; Initial strains; Mechanical behavior; Perkin elmer; Statistic analysis; Uni-axial compression; Metallic glass","Article","Final","","Scopus","2-s2.0-67149103948"
"Kawashima A.; Yokoyama Y.; Seki I.; Kurishita H.; Fukuhara M.; Kimura H.; Inoue A.","Kawashima, Asahi (57211225476); Yokoyama, Yoshihiko (7402993705); Seki, Ichiro (14833168000); Kurishita, Hiroaki (57192321892); Fukuhara, Mikio (7101959112); Kimura, Hisamichi (55452860300); Inoue, Akihisa (57199809562)","57211225476; 7402993705; 14833168000; 57192321892; 7101959112; 55452860300; 57199809562","Enhanced tensile strength and plasticity of Zr-Cu-Al bulk glassy alloys at cryogenic temperatures","2009","Materials Transactions","50","11","","2685","2690","31","10.2320/matertrans.M2009186","https://www.scopus.com/pages/publications/73349119079?origin=resultslist","No data are available about mechanical behavior of bulk glassy alloys (BGAs) in tension at cryogenic temperatures. In this study, we investigated the effect of temperature on the mechanical behavior of ternary eutectic and hypoeutectic Zr-Cu-Al BGAs fabricated by an arc tilt casting method. Tensile tests were performed for the BGA plates with gauge dimensions of 5 mm in length, 1.2 mm in width and 0.5 mm in thickness at temperatures of 295, 223, 173 and 77 K, at an initial strain rate of 5 × 10-4 s-1. Measurements of elastic parameters were also made at temperatures from 97 to 342 K by an ultrasonic pulse method. It is found that the tensile strength and elongation for both BGAs increase with decreasing testing temperature, which is reported for the first time under a tensile condition. At cryogenic temperatures, the tensile elongation of the hypoeutectic Zr59Cu 31Al10 BGA tends to be higher than that of the eutectic Zr50Cu40Al10 BGA, although the difference is small. Multiple shear bands are observed on the side surface deformed at lower temperatures. The Young's and shear moduli, and Debye temperature monotonically increase with decreasing temperature. This indicates that the BGA becomes rigid and the effective atomic distance decreases at cryogenic temperatures, leading to the increase of the tensile strength at cryogenic temperatures. © 2009 The Japan Institute of Metals.","Cryogenic temperature; Plastic strain; Temperature dependence; Tensile strength; Zr<sub>50</sub>Cu<sub>40</sub>Al<sub>10</sub>; Zr<sub>59</sub>Cu <sub>31</sub>Al<sub>10</sub> bulk glassy alloy","Alloys; Aluminum; Copper alloys; Cryogenics; Debye temperature; Electric currents; Eutectics; Mechanical engineering; Plastic deformation; Strain rate; Temperature distribution; Tensile testing; Zirconium; Zirconium alloys; Atomic distances; Bulk glassy alloy; Cryogenic temperatures; Effect of temperature; Elastic parameters; Initial strains; Mechanical behavior; Plastic strain; Shear modulus; Tensile elongation; Tensile tests; Ternary eutectics; Testing temperature; Tilt casting; Ultrasonic pulse method; Tensile strength","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-73349119079"
"Liu X.; Ye L.; Tang J.; Ke B.; Dong Y.; Chen X.; Gu Y.","Liu, Xiaodong (57217688924); Ye, Lingying (55761883200); Tang, Jianguo (56495872600); Ke, Bin (37040606400); Dong, Yu (57197816559); Chen, Xiaojiao (57755749200); Gu, Yi (59284089900)","57217688924; 55761883200; 56495872600; 37040606400; 57197816559; 57755749200; 59284089900","Superplastic deformation mechanisms of a fine-grained Al–Cu–Li alloy","2022","Materials Science and Engineering: A","848","","143403","","","24","10.1016/j.msea.2022.143403","https://www.scopus.com/pages/publications/85132357577?origin=resultslist","The superplastic flow behavior and microstructural evolution of a fine-grained Al–Cu–Li alloy deformed at a temperature of 490 °C and an initial strain rate of 2 × 10−4 s−1 were studied by electron backscatter diffraction, scanning electron microscope and focused ion beam techniques. Based on the obtained data, the contributions of grain boundary sliding and intragranular dislocation slip to superplastic deformation of the Al–Cu–Li are carefully calculated. The results show that the whole superplastic deformation process can be divided into three stages. Strain from 0 to 0.1 can be identified as the strain hardening stage, in which dislocation movement is the main deformation mechanism and grain boundary sliding is the accommodation mechanism, multiplication of dislocation leads to strain hardening. Strain from 0.1 to 1.2 can be identified as the nearly steady flow stage, in which the grains are nearly equiaxed, the average grain size increases slowly and the proportion of high angle grain boundaries increases. Moreover, with the increase of the strain, the contribution of grain boundary sliding on deformation decreases gradually. The strain softening caused by dynamic recrystallization was observed at the end of this stage. The third stage is another strain hardening stage, in which rapidly dynamic grain growth and dislocation slip result in the strain hardening. The current research results emphasize that the diffusion creep is mainly responsible for the superplastic deformation, and the grain boundary sliding and intragranular dislocation slip play an accommodating role. © 2022 Elsevier B.V.","Al-Cu-Li alloys; Diffusion creep; Focused ion beams; Superplastic deformation","Aluminum copper alloys; Creep; Dynamic recrystallization; Dynamics; Focused ion beams; Grain boundary sliding; Grain growth; Lithium alloys; Scanning electron microscopy; Strain rate; Superplasticity; Ternary alloys; Textures; Al-Cu-Li alloy; Diffusion creep; Dislocation slip; Fine grained; Flow behaviours; Focused ions beams; Grain boundaries sliding; Intragranular dislocation; Superplastic deformation mechanisms; Superplastic flow; Strain hardening","Article","Final","","Scopus","2-s2.0-85132357577"
"Lee D.-S.; Jung T.-K.; Kim M.-S.; Kim W.-Y.","Lee, Dong-Suk (56133599700); Jung, Taek-Kyun (23111003200); Kim, Mok-Soon (35280345100); Kim, Won-Yong (57208591681)","56133599700; 23111003200; 35280345100; 57208591681","Effect of Cu and Mg on forging property and mechanical behavior of powder forged Al-Si-Fe based alloy","2007","Materials Science Forum","534-536","PART 1","","389","392","0","10.4028/0-87849-419-7.389","https://www.scopus.com/pages/publications/38349110270?origin=resultslist","Two atomized alloy powders, those chemical compositions are Al-10Si-5Fe-1Zr and Al-10Si-5Fe-4Cu-2Mg-1Zr, were pre-compacted by cold pressing with 350MPa and subsequently hot forged at temperatures ranging from 653K to 845K and at an initial strain rate of 10-2/s in order to produce bulk cylindrical type alloys with the diameter of 10 mm. The addition of Cu and Mg into the present alloy causes a decrease in the eutectic reaction temperature of Al-10Si-5Fe-1Zr alloy from 841K to 786K and results in a decrease of flow stress at the given forging temperature. TEM observation revealed that in addition to Al-Fe based intermetallics, Al2Cu and Al2CuMg intermetallics appeared to display the alloying effect additionally. The volume fraction of intermetallic dispersiods increased by the addition of Cu and Mg. Compressive strength of the present alloys was closely related to the volume fraction of intermetallic dispersoids.","Al-Si-Fe based alloy; Mechanical behavior; Powder forging","Forging; Magnesium; Pressing (forming); Thermal effects; Transmission electron microscopy; Cold pressing; Intermetallic dispersiods; Mechanical behavior; Copper alloys","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-38349110270"
"Yang Y.S.; Chen G.Q.; Chen F.X.","Yang, Y.S. (36728485400); Chen, G.Q. (25654689700); Chen, F.X. (16232363900)","36728485400; 25654689700; 16232363900","Research on the superplastic forming of copper alloy solid-bearing cages used in railway vehicles","2007","Materials Science Forum","551-552","","","73","77","0","10.4028/0-87849-435-9.73","https://www.scopus.com/pages/publications/38449121414?origin=resultslist","In this paper uniaxial tensile tests were carried out at temperature range of 650-810°C and initial strain rate range of 10-4-10 -1s-1 to evaluate the superplasticity of as-casting aluminum-bronze QA110-3-1.5 alloy. The superplastic forming technology (SPF) was adopted to produce solid-bearing cages made of aluminum-bronze QA110-3-1.5 alloy. The results demonstrate that as-casting QA110-3-1.5 copper alloy shows good superplasticity without prior-treatment. The maximum elongation of 545% is obtained at 790°C and initial strain rate of 1.0×10-2 s-1, while the maximum flow stress is only 12.4MPa. By using superplastic extrusion technology solid-bearing cages used in railway vehicles were obtained. As-extruded cages have good surface quality and the dimensional accuracy satisfies the design standards. Using this technology the production efficiency is greatly enhanced and the manufacturing cost is reduced, especially the expensive copper alloys are saved.","Copper alloy; Extrusion; Solid-bearing cage; Superplasticity","Casting; Railroad cars; Superplasticity; Tensile testing; Solid-bearing cage; Superplastic forming technology (SPF); Copper alloys","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-38449121414"
"Ito T.; Saeki J.; Otsuka M.","Ito, T. (55471025400); Saeki, J. (6603403259); Otsuka, M. (7202037951)","55471025400; 6603403259; 7202037951","Superplasticity in coarse grained Mg-Al class I solid solution of HCP structure","2001","TMS Annual Meeting","","","","217","222","0","10.1002/9781118805497.ch38","https://www.scopus.com/pages/publications/0035783430?origin=resultslist","Hexagonal close packed (hcp) magnesium alloys have recently been expected as structural materials for transportation systems due to their excellent specific stiffness and specific strength. However, a limited number of their slip systems due to an anisotropy in hcp structure make them less ductile at room temperature than face centered cubic (fcc) materials such as aluminum and copper alloys. On the other hand, in the case of elevated temperature, magnesium alloy should potentially exhibit high ductility because pyramidal and prism slip is activated in addition to basal glide. In this paper, the high temperature deformation behavior of coarse-grained Mg-Al class I solid solution has been investigated. It is found that the alloy, of coarse-grained microstructure shows enhanced ductility over 200% at 723K and initial strain rate around 1 × 10-4s-1, having the stress exponent(n) of 3, or strain rate sensitivity (m) of 0.33. The activation energy for deformation is close to that for chemical interdiffusion. Class I solid solution alloys, with the stress exponent of which is equal or close to 3 as defined by Sherby and Burke, could be superplastic even in coarse-grained microstructure. The above mentioned results coincide with the prediction. Dislocations glide controlled superplastic deformation mechanism for Class I type magnesium alloy is discussed.","","Activation energy; Anisotropy; Crystal symmetry; Ductility; High temperature properties; Interdiffusion (solids); Metallographic microstructure; Plastic deformation; Solid solutions; Stiffness; Strain rate; Superplasticity; Coarse grained microstructure; Hexagonal closed packed; Magnesium aluminum alloys; Magnesium alloys","Conference paper","Final","","Scopus","2-s2.0-0035783430"
"Tanimura S.; Mimura K.; Zhu W.H.","Tanimura, S. (7102123694); Mimura, K. (7103210567); Zhu, W.H. (55483177400)","7102123694; 7103210567; 55483177400","Practical constitutive models covering wide ranges of strain rates, strains and temperature","2000","Key Engineering Materials","","180 PART 1","","189","200","13","","https://www.scopus.com/pages/publications/0001540783?origin=resultslist","To analyze numerically the dynamic behavior of materials and/or structures under impact loading using computer codes, practical constitutive models covering a wide range of strain rates, a large strain region and a wide range of temperature are important. In this paper, new experimental results of strain rate dependency of strength for several materials are reported. By examining these recent experimental data and many other experimental results obtained by us and many other researchers, it was confirmed that specific relationships between the strain rate sensitivity and the static strength of materials existed for each individual material group such as group of iron and steels, group of aluminum and its alloys, group of copper and its alloys, and group of titanium and its alloys. Incorporating these relationships into the newly modified constitutive model first proposed by Tanimura (1992), simulations of the dynamic material properties were carried out and showed a good agreement with experimental results in wide ranges of strain rates, strains, and temperature. It should be stressed that by using this newly modified constitutive model and unified sets of values of parameters specified for each material group, one can simulate stress-strain curves in the wide ranges of strain rates of 10-4-105s-1 and of temperature as long as the quasistatic stress-strain curve of the material at room temperature (at a reference strain rate and a reference temperature) is known in advance. © 2000 Trans Tech Publications.","Computer Code; Constitutive Model; Dynamic Experiments; High Strain Rate; Strain; Strain Rate Dependency; Temperature","","Article","Final","","Scopus","2-s2.0-0001540783"
"Liu M.; Lu C.; Tieu K.A.","Liu, Mao (55755296400); Lu, Cheng (7404805151); Tieu, Kiet Anh (7006165349)","55755296400; 7404805151; 7006165349","Crystal plasticity FEM study of the effects of BW hardening model parameters on nano-indentation deformation behaviour of copper single crystal","2014","TMS Annual Meeting","","","","317","337","5","10.1002/9781118889879.ch41","https://www.scopus.com/pages/publications/84899736821?origin=resultslist","A crystal plasticity finite element method (CPFEM) model has been developed to investigate the effects of BW hardening model parameters on nano-indentation deformation behaviour and texture evolution. The developed model has been validated by comparison with experimental observations. The simulated results show that the changes of the reference value of slip γ0 and the reference strain rate a affect the indentation mechanical behaviour most significantly, but the changes of the initial hardening modulus hO affect the indentation mechanical behaviour most insignificantly. It also has been found the variations of the reference value of slip γ0 do not affect the pole figure evolution while pole figures change with the changing of adot value. Both γ0 and adot do not change the value of equivalent strain rate significantly.","Copper single crystal; Crystal plasticity finite element method; Nano-indentation; Pole figure","Chromium compounds; Copper; Deformation; Hardening; Indentation; Nanoindentation; Plasticity testing; Poles; Single crystals; Strain rate; Textures; Copper single crystals; Crystal plasticity FEM; Crystal plasticity finite element method; Crystal plasticity finite element methods (CP FEM); Equivalent strains; Mechanical behaviour; Pole figure; Texture evolutions; Finite element method","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84899736821"
