"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Wang J.; Wang L.; Guan S.; Zhu S.; Li R.; Zhang T.","Wang, Jianfeng (60703105100); Wang, Liguo (55991462900); Guan, Shaokang (7101750456); Zhu, Shijie (57198937418); Li, Ran (8725736700); Zhang, Tao (55547106365)","60703105100; 55991462900; 7101750456; 57198937418; 8725736700; 55547106365","Effects of boron content on the glass-forming ability and mechanical properties of Co-B-Ta glassy alloys","2014","Journal of Alloys and Compounds","617","","","7","11","24","10.1016/j.jallcom.2014.07.187","https://www.scopus.com/pages/publications/84906082758?origin=resultslist","The effects of boron content on the glass-forming ability, mechanical and elastic properties in Co92-xB xTa8 (at.%, x = 30, 32.5, 35, and 37.5) bulk glassy alloys were investigated. Among these alloys studied, the Co59.5B 32.5Ta8 alloy exhibits the highest glass-forming ability, which could form a glassy rod at least 3 mm in diameter by the copper mold casting method. It is found that the plasticity of those glassy alloys increases with decreasing boron content. The plastic strains for the Co 59.5B32.5Ta8 and Co62B 30Ta8 BMGs are up to ∼2.1% and ∼2.5%, respectively. The decrease of shear modulus with decreasing boron content results in the increase of Poisson's ratio, which is responsible for the improved plasticity. In addition, the strength of the ductile glassy alloys remains very high at above 5000 MPa, although enhancing plasticity is accompanied by the loss of some strength. The present results show that Co-B-Ta bulk metallic glass with good glass-forming ability and significant plasticity as well as ultrahigh strength can be synthesized by adjusting alloy composition. © 2014 Elsevier B.V. All rights reserved.","Cobalt alloys; Elastic properties; Mechanical properties; Metallic glasses","Alloys; Boron; Cobalt alloys; Elasticity; Mechanical properties; Metallic glass; Plasticity; Tantalum; Mechanical properties; Metallic glass; Alloy compositions; Bulk glassy alloy; Bulk metallic glass; Copper mold casting methods; Elastic properties; Glass forming ability; Poisson's ratio; Ultrahigh strength; Boron content; Glassy alloys; Glass; Cobalt alloys","Article","Final","","Scopus","2-s2.0-84906082758"
"Plummer J.D.; Figueroa I.A.; Todd I.","Plummer, J.D. (35845682000); Figueroa, I.A. (57202128080); Todd, I. (57899505100)","35845682000; 57202128080; 57899505100","Phase stability, microstructure and mechanical properties of Li containing Mg-based bulk metallic glass composites","2012","Materials Science and Engineering: A","546","","","103","110","5","10.1016/j.msea.2012.03.034","https://www.scopus.com/pages/publications/84860184565?origin=resultslist","5-15at.% Li was substituted into a glass forming Mg-Cu-Gd alloy and the effect on glass forming ability, phase development and mechanical properties were studied. Li was found to have a negative impact on glass forming ability, evident from a reduction in the critical diameter. This resulted from a strong tendency to precipitate the body centered cubic (bcc) Mg7Li3 phase. The substitution of Li in amounts less than or equal to 9at.% promoted a two phase glass matrix-bcc crystal composite. Yielding and work hardening were enhanced by raising the amount of Li, causing a maximum plastic strain of approximately 1.6% for 15at.% Li, attributed to the presence of the bcc crystals. Deformation response is analyzed within the framework of: (1) a need to match microstructure length scales, and (2) a reduced shear modulus in the crystalline phase, as compared to the matrix. A particular focus of this study was thus to consider both the length scale and modulus mismatch ideas applied to composite bulk metallic glasses by Hofmann et al. (Nat. Lett., 2008, 451, 1085-1089) and whether they can explain the large plasticity that Li containing Mg-based alloys have previously displayed. While a comparison of the alloys reported here with those in the literature suggests that the first of these constraints may be being met, deformation is concentrated within the crystalline phase rather than being shear band mediated. The activation energy for dislocation propagation within the ductile precipitates may be lower than for shear transformation zone nucleation in the matrix therefore, providing a constraint for the future design of tough glass matrix composites. © 2012 Elsevier B.V.","Bulk amorphous alloys; Composites; Mechanical characterization; Nanoindentation","Activation energy; Binary alloys; Copper alloys; Crystalline materials; Deformation; Dislocations (crystals); Gadolinium alloys; Glass; Linear transformations; Lithium alloys; Metallic glass; Microstructure; Strain hardening; Body-centered cubic crystals; Bulk amorphous alloys; Bulk metallic glass composites; Crystalline phasis; Glass-forming ability; Length scale; matrix; Mechanical characterizations; Microstructures and mechanical properties; Nano indentation; Magnesium alloys","Article","Final","","Scopus","2-s2.0-84860184565"
"Dayev Z.; Kairlapov M.","Dayev, Zhanat (55596988100); Kairlapov, Medet (60635871600)","55596988100; 60635871600","Study of the influence of material properties on the orifice plate edge in flow rate measurement systems for liquids and gases","2026","Instrumentation Science and Technology","","","","","","0","10.1080/10739149.2026.2671009","https://www.scopus.com/pages/publications/105038928679?origin=resultslist","This study addresses the problem of inlet edge rounding of orifice plates during operation which leads to systematic errors in flow rate measurements. A dimensionless model is developed to predict the rounding radius as a function of the material’s mechanical properties. The proposed approach combines dimensional analysis (π-theorem) with finite element modeling, enabling the incorporation of key parameters, including ultimate tensile strength, yield strength, Young’s modulus, shear modulus, and Poisson’s ratio. The model establishes a quantitative relationship between edge geometry and material properties, allowing the influence of different materials on the rounding process to be evaluated under identical operating conditions. Numerical simulations were carried out for copper, carbon steel, and silicon nitride, representing materials with fundamentally different mechanical behavior. A quantitative comparison with a classical empirical model for carbon steel shows a high level of agreement, with relative errors not exceeding 5%, confirming the validity of the proposed formulation. The results demonstrate that the model can reliably reproduce the evolution of the rounding radius and predict edge degradation over time. The obtained relationships provide a basis for introducing correction factors to account for flow rate measurement errors caused by edge rounding and enable the assessment of material influence on measurement accuracy. The model can also be used for preliminary material selection to improve resistance to edge degradation. It should be noted that the proposed model primarily considers mechanical deformation effects and does not explicitly account for chemical corrosion or other multi-physical interactions, which may influence edge rounding under certain operating conditions. © 2026 Taylor & Francis Group, LLC.","differential pressure flowmeter; Discharge coefficient; orifice plate; orifice plate edge","Carbon steel; Corrosion; Elastic moduli; Flow measurement; Flow rate; Flowmeters; Orifices; Silicon nitride; Systematic errors; Differential pressure flowmeter; Differential pressures; Discharge coefficients; Edge rounding; Flow rate measurements; Orifice plate; Orifice plate edge; Plate edges; Property; Tensile strength","Article","Article in press","","Scopus","2-s2.0-105038928679"
"David E.C.; Jackson I.","David, Emmanuel C. (25645681200); Jackson, Ian (35601563500)","25645681200; 35601563500","High-temperature internal friction and dynamic moduli in copper","2018","Materials Science and Engineering: A","730","","","425","437","9","10.1016/j.msea.2018.05.093","https://www.scopus.com/pages/publications/85048577903?origin=resultslist","New measurements of dynamic shear and Young's moduli and their associated internal frictions were made with torsional and flexural forced-oscillation methods, respectively, on three polycrystalline specimens of pure copper. The tests spanned the 1–1000 s range of oscillation periods, at temperatures ranging from those of annealing close to the melting point (1050 °C) down to room temperature. A broad internal friction peak, found at temperatures around 700 °C (at 1 Hz) for samples annealed at 1050 °C, is superimposed on a monotonic relaxation background. Non-linear viscoelastic behaviour is observed above strains around 5×10−6. The period- and temperature-dependence of both shear modulus and internal friction is adequately captured by an extended “background plus peak” Burgers model for viscoelastic rheology. Activation energies are found to be around 200 kJ mol−1 for both the high-temperature peak and monotonic damping background, consistent with common diffusional control of both the dissipation background and superimposed peak, plausibly involving stress-induced migration of dislocations. Complementary torsional microcreep tests at selected temperatures reveal that most of the inelastic strain is anelastic (viscous) for loading durations less (greater) than 1000 s. Such linear viscous deformation, observed at low stress in coarse-grained polycrystalline copper, involves much higher strain rates than expected from published rheology, plausibly attributable to the Harper-Dorn mechanism. © 2018","Burgers rheology; Dislocation migration; Fcc metals; Harper-Dorn creep; High-temperature peak; Internal friction","Coarse-grained modeling; Copper; Elastic moduli; Elasticity; Internal friction; Strain rate; Temperature distribution; Viscoelasticity; Burger rheology; Dislocation migration; Dynamic moduli; FCC metals; Harper-Dorn creep; High temperature internal friction; High temperature peaks; Internal dynamics; Measurements of; Monotonics; Activation energy","Article","Final","","Scopus","2-s2.0-85048577903"
"Ledbetter H.M.; Naimon E.R.","Ledbetter, H.M. (7005466056); Naimon, E.R. (6602954233)","7005466056; 6602954233","Elastic Properties of Metals and Alloys. II. Copper","1974","Journal of Physical and Chemical Reference Data","3","4","","897","935","264","10.1063/1.3253150","https://www.scopus.com/pages/publications/84953659347?origin=resultslist","The elastic properties of copper have been compiled and reviewed. Polycrystalline elastic constants included are: Young's modulus, the shear modulus, the bulk modulus, and Poisson's ratio. Single crystal constants of second, third, and fourth order are included. Over 200 references to the experimental literature are given. A few theoretical numbers are included. When sufficient data exist, best values are recommended together with their standard errors. Effects on the elastic constants of temperature, pressure, and mechanical (plastic) deformation are included. The Cauchy (central force) relationships and the single crystalpolycrystal relationship are also discussed. © 1974, The U. S. Secretary of Commerce on behalf of the United States. All rights reserved.","bulk modulus; compressibility; copper; elastic constants; poisson's ratio; shear modulus; single crystal elastic coefficients; young's modulus","","Article","Final","","Scopus","2-s2.0-84953659347"
"Cui S.; Xiao X.; Hu H.; Lv Z.; Zhang G.; Gong Z.","Cui, Shouxin (16480187700); Xiao, Xiaoguang (14042718900); Hu, Haiquan (8072986300); Lv, Zengtao (35727173900); Zhang, Guiqing (55738877400); Gong, Zizheng (8977529200)","16480187700; 14042718900; 8072986300; 35727173900; 55738877400; 8977529200","First-principles study of structural, electronic and elastic properties of single crystal CuZr","2011","Physica B: Condensed Matter","406","18","","3389","3391","10","10.1016/j.physb.2011.06.004","https://www.scopus.com/pages/publications/79960169776?origin=resultslist","Investigations into the structural, electronic and elastic properties of intermetallic CuZr compound had been conducted by the plane-wave pseudopotential method. The calculated lattice constant was consistent well with the experimental value. The absence of band gap and finite value of the density of states (DOS) at the Fermi level reveal the metallic behavior of CuZr crystal, and Zr 4d states give rise to the electrical conductivity. The calculated elastic constants for single crystal CuZr at zero pressure obey the cubic mechanical stability condition, which indicates that the cubic CuZr crystal is mechanical stable at zero pressure. By analyzing the ratio between the bulk and shear moduli, we conclude that CuZr crystal is ductile in nature. The present theoretical investigations might give prediction to polycrystalline CuZr system. © 2011 Elsevier B.V. All rights reserved.","Ab initio; Elasticity; Electronic structure; Metals","Bulk Density; Copper alloys; Shear strain; Zinc alloys; Zirconium alloys; Zirconium compounds; Ab initio; Densities of state; Elastic properties; Electronic.structure; Experimental values; First-principle study; Mechanical; Metallic behaviors; Plane-wave pseudopotential method; Zero pressure; Lattice constants","Article","Final","","Scopus","2-s2.0-79960169776"
"Radjai M.; Bouhemadou A.","Radjai, M. (57211275590); Bouhemadou, A. (8378870500)","57211275590; 8378870500","Physical properties of BaRu2X2 (X = P, As) superconducting compound sunder pressure effects: Ab initio study","2023","Physica C: Superconductivity and its Applications","604","","1354176","","","9","10.1016/j.physc.2022.1354176","https://www.scopus.com/pages/publications/85142886785?origin=resultslist","We report the results of a detailed ab initio investigation of the pressure effects up to 18 GPa on the structural, elastic and thermodynamic properties of the superconducting compounds BaRu2P2 and BaRu2As2. The exchange-correlation effects were modeled through the PBEsol version of the generalized gradient approximation. The calculated equilibrium lattice parameters are in good agreement with the available experimental counterparts. The lattice parameter c decreases with increasing pressure faster than the lattice parameter a. The computed single-crystal elastic constants (Cij) show that both BaRu2P2 and BaRu2As2 are mechanically stable under pressure effect up to 18 GPa. Pressure dependence of the single-crystal and polycrystalline elastic moduli, and related physical parameters, namely Cij, Young's modulus, shear modulus, bulk modulus, Poisson's ratio, average sound velocity, Debye temperature (θD), minimum thermal conductivity (Kmin), melting temperature (Tm) and Vickers hardness (HV), were successfully calculated for the pressure range 0-18 GPa. The quasi-harmonic Debye model was successfully used to explore the temperature and pressure dependencies of the unit cell volume, bulk modulus, isochoric and isobar heat capacities, volume thermal expansion coefficient and Debye temperature. The good agreement between the results obtained using the quasi-harmonic Debye model and those corresponding deduced from the elastic constants constitutes proof of the reliability of the results obtained. © 2022","Ab initio study; Elastic moduli; Pressure and temperature effects; Ternary intermetallic; Thermodynamic properties","Arsenic compounds; Copper compounds; Debye temperature; Elastic constants; Gallium compounds; Intermetallics; Lattice constants; Phonons; Pressure effects; Shear flow; Shear waves; Single crystals; Specific heat; Temperature; Thermal conductivity; Thermal expansion; Vickers hardness; Ab initio investigation; Ab initio study; Correlation effect; Elastic properties; Exchange correlations; Pressure and temperature; Quasi-harmonic Debye model; Superconducting compounds; Ternary intermetallics; Thermodynamics property; Elastic moduli","Article","Final","","Scopus","2-s2.0-85142886785"
"Cheng Y.Q.; Cao A.J.; Ma E.","Cheng, Y.Q. (55729863500); Cao, A.J. (15519440000); Ma, E. (57202535674)","55729863500; 15519440000; 57202535674","Correlation between the elastic modulus and the intrinsic plastic behavior of metallic glasses: The roles of atomic configuration and alloy composition","2009","Acta Materialia","57","11","","3253","3267","384","10.1016/j.actamat.2009.03.027","https://www.scopus.com/pages/publications/65649154108?origin=resultslist","Recent reports suggest that Poisson's ratio (ν), or the related ratio of shear modulus G to bulk modulus B, indicates the potential of metallic glasses (MGs) to sustain plastic strain. Using molecular dynamics simulations of the Cu64Zr36 MG as a representative, we demonstrate why and how these elastic and plastic properties are correlated, in terms of the common structural origin underlying these mechanical behaviors in MGs. The full icosahedral ordering has been identified as the key structural feature in the Cu-Zr MGs that controls not only the G and the G/B (or ν), but also the initiation of shear localization and the intrinsic plasticity. Additional analysis of the Cu-Zr MGs of different compositions and MGs in different alloy systems reveals a general correlation of the plasticity with the G/B ratio, as the latter is able to represent and couple the effects of both the atomic configuration and the alloy composition. © 2009 Acta Materialia Inc.","Mechanical property; Metallic glass; Plasticity; Structure","Alloying; Alloys; Atoms; Chemical analysis; Copper alloys; Dynamics; Elastic moduli; Glass; Liquid metals; Mechanical properties; Molecular dynamics; Plasticity; Plastics; Poisson ratio; Zirconium; Alloy compositions; Alloy system; Atomic configuration; Bulk modulus; Intrinsic plasticity; Mechanical behavior; Molecular dynamics simulations; Plastic behavior; Plastic property; Plastic strain; Poisson's ratio; Shear localizations; Shear modulus; Structural feature; Structural origin; Structure; Metallic glass","Article","Final","","Scopus","2-s2.0-65649154108"
"Tananka K.; Tanaka S.; Hirao K.; Soga N.","Tananka, K. (6504625826); Tanaka, S. (57080713400); Hirao, K. (35429411100); Soga, N. (7101960865)","6504625826; 57080713400; 35429411100; 7101960865","Elastic properties of polycrystalline (La, Sr)2CuO4 and YBa2Cu3O7-δ doped with iron","1992","Journal of Materials Science","27","12","","3365","3371","1","10.1007/BF01116038","https://www.scopus.com/pages/publications/34249833281?origin=resultslist","The elastic modulus of polycrystalline (La, Sr)2CuO4 and YBa2Cu3O7-δ with copper replaced by iron has been measured in the temperature range from room temperature to 4.2 K using the cube resonance method. For the former system, 0.5% Cu is displaced by iron and the content of strontium is varied. The incorporation of iron gives rise to an apparent coexistence of magnetic order and superconducting order in samples La2-xSrx(Cu, Fe)O4 with x=0.15 and 0.3, which is reflected in the temperature dependence of Young's modulus. For samples with x=0 and 0.05, an anomalous behaviour of Young's modulus, which is thought to correspond to orthorhombic-monoclinic transition, is observed. For the YBa2(Cu1-γFeγ)3O7-δ system, softening and a thermal hysteresis loop are observed in the temperature dependence of shear modulus of the sample with γ=0. The softening also appears in the temperature variation of Young's modulus. The degree of softening becomes smaller as the iron content which displaces copper is increased. These phenomena are discussed on the basis of the microstructure of the samples and the change of crystal structure with the iron content. © 1992 Chapman & Hall.","","","Article","Final","","Scopus","2-s2.0-34249833281"
"Al'tshuler L.V.; Brazhnik M.I.; Telegin G.S.","Al'tshuler, L.V. (6701866862); Brazhnik, M.I. (16516279500); Telegin, G.S. (16511816700)","6701866862; 16516279500; 16511816700","Strength and elasticity of iron and copper at high shock-wave compression pressures","1971","Journal of Applied Mechanics and Technical Physics","12","6","","921","926","16","10.1007/BF00850467","https://www.scopus.com/pages/publications/34250418738?origin=resultslist","The elastic and strength parameters of iron and copper were determined experimentally at high shock-wave compression pressures of 1-2 Mbar. The attenuation of shock waves created by the impact of thin plates in blocks of the investigated materials was recorded in the experiments. The Poisson ratios, bulk moduli, shear moduli, and yield strength Y for iron at 1.11 and 1.85 Mbar and for copper at 1.22 Mbar were determined from the experimentally observed amplitudes and velocites of the unloading shock waves. The shape of the curve of the change of the yield strength of copper with an increase of pressures to states of shock-wave compression causing melting was determined on the basis of the results obtained and data of other investigators. The curve has a maximum at P∼ 800 kbar corresponding to Y =280 kg/mm2. The yield strengths for iron are located on the ascending branch of the curve Y(P) and are numerically equal to 110 kg/mm2 at 1.11 Mbar and 270 kg/mm2 at 1.85 Mbar. The measured values of Y exceed the yield strengths of uncompressed metals by a factor of 5-7. The authors also recorded a substantial increase of Poisson's ratios with increase of pressures in the investigated metals. © 1974 Consultants Bureau.","","","Article","Final","","Scopus","2-s2.0-34250418738"
"Shen Y.; Xu J.","Shen, Yong (55270543800); Xu, Jian (56995363200)","55270543800; 56995363200","Improving plasticity and toughness of Cu-Zr-Y-Al bulk metallic glasses via compositional tuning towards the CuZr","2010","Journal of Materials Research","25","2","","375","382","31","10.1557/jmr.2010.0031","https://www.scopus.com/pages/publications/77957949258?origin=resultslist","In this work, we propose a simple approach for designing plastic bulk metallic glasses (BMGs) by exploiting the ductility of intermetallic compounds involved in the BMGforming system. Its validity was examined by investigating a series of quaternary CuZr-Y-Al alloys along the composition tie-line between Cu42Zr44.4Y3.6Al10 (Y1) and the B2 CuZr phase, expressed as (Cu0.5Zr0.5)x(M) 100-x (M = Zr0.15Y0.225Al0.625, 84≤x≤93). When tuning the composition towards the CuZr, the glass-forming ability of alloys is dramatically degraded, showing a reduction of critical diameter Dc for BMG formation from 16 mm at x = 84 (Yl) to 2 mm at x = 93. As the composition of BMGs shifts to the CuZr terminal, the shear modulus μ of the BMGs decreases, whereas the Poisson's ratio v increases. With respect to the Yl BMG, compressive plasticity and toughness of the Y2 BMG (x = 92, Dc = 4 mm) with a higher concentration of the CuZr are improved, which is consistent with its lower μ and higher ν values. © 2010 Materials Research Society.","","Aluminum; Copper alloys; Glass; Intermetallics; Plasticity; Poisson ratio; Tuning; Zirconium; Al alloys; Bulk metallic glass; Compositional tuning; Compressive plasticity; Critical diameter; Glass forming ability; Intermetallic compounds; Poisson's ratio; Shear modulus; Simple approach; Tie-line; Metallic glass","Conference paper","Final","","Scopus","2-s2.0-77957949258"
"Wang J.; Qin H.; Chen J.; Yang D.; Zhang G.","Wang, Jian (57316035200); Qin, Hongbo (36659667300); Chen, Junfu (57218373529); Yang, Daoguo (14032413400); Zhang, Guoqi (7405270940)","57316035200; 36659667300; 57218373529; 14032413400; 7405270940","First-Principles Study on the Elastic Mechanical Properties and Anisotropies of Gold–Copper Intermetallic Compounds","2022","Metals","12","6","959","","","19","10.3390/met12060959","https://www.scopus.com/pages/publications/85137220189?origin=resultslist","In this study, first-principles calculations were utilized to investigate the lattice constants, elastic constants, and mechanical properties of gold–copper (Au–Cu) intermetallic compounds (IMCs), including AuCu3, AuCu, and Au3 Cu. We also verified the direction dependence of the Young’s modulus, shear modulus, and Poisson’s ratio of the compounds. The calculated lattice parameters agreed with the experimental data, and the single-crystal elastic constants, elastic modulus E, shear modulus G, bulk modulus B, and Poisson’s ratio ν were calculated. For the Young’s and shear moduli, AuCu3 showed the highest anisotropy, followed by AuCu and Au3 Cu. The Poisson’s ratios of AuCu3 and Au3 Cu crystals were isotropic on (100) and (111) crystal planes and anisotropic on the (110) crystal plane. However, the Poisson’s ratio of the AuCu crystal was anisotropic on (100) and (111) crystal planes and isotropic on the (110) crystal plane. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","anisotropy; Au–Cu intermetallic compounds; first-principles; mechanical properties","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85137220189"
"Ravindran S.; Gandhi V.; Lovinger Z.; Mello M.; Ravichandran G.","Ravindran, Suraj (57203756759); Gandhi, Vatsa (57219469645); Lovinger, Zev (6503952765); Mello, Michael (7102957762); Ravichandran, Guruswami (7005779059)","57203756759; 57219469645; 6503952765; 7102957762; 7005779059","Dynamic Strength of Copper at High Pressures Using Pressure Shear Plate Experiments","2021","Journal of Dynamic Behavior of Materials","7","2","","248","261","20","10.1007/s40870-020-00287-z","https://www.scopus.com/pages/publications/85099357050?origin=resultslist","Measurement of strength at high pressures is critical to understanding the behavior of materials subjected to extreme loading conditions. Recent developments have extended the pressure shear plate impact (PSPI) technique to the high-pressure regime. Such experiments provide a unique opportunity to extract the complete stress–strain behavior of materials at relatively high pressures. The modified technique includes a new fiber-optic heterodyne transverse velocity interferometer system and new analysis methods to account for the inelastic response of the anvil plates. In this study, PSPI experiments are conducted on oxygen-free high conductivity (OFHC) copper at pressures ranging from 10 to 43 GPa and at strain rates of ~ 105 s−1. Complete stress–strain curves of copper are obtained using a hybrid methodology that relies on numerical simulations and particle velocity records gathered in these experiments. Experiments are conducted at similar pressures and strain rates using two types of anvils that undergo different levels of plastic strains: tool steel and tungsten carbide, to check the robustness of the hybrid method. The behavior of copper at these high pressures and strain rates is compared with previous literature data, and the effect of pressure and strain rate on the strength behavior of copper are discussed. It was observed that the rate of change in yield strength with pressure was 2.5 times the rate of change of shear modulus with pressure. The strength models that predict the response of copper at these extreme conditions are also examined and validated. © 2021, Society for Experimental Mechanics, Inc.","OFHC copper; Pressure-shear plate impact; Shock compression; Strength","Copper; High pressure engineering; Tool steel; Tungsten carbide; Velocity control; Effect of pressure; Extreme conditions; Hybrid methodologies; Inelastic response; Oxygen free high conductivity copper; Particle velocities; Strength behavior; Transverse velocity; Strain rate","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85099357050"
"Russell K.C.; Brown L.M.","Russell, Kathryn C (24582047900); Brown, L.M (25955122900)","24582047900; 25955122900","A dispersion strengthening model based on differing elastic moduli applied to the iron-copper system","1972","Acta Metallurgica","20","7","","969","974","466","10.1016/0001-6160(72)90091-0","https://www.scopus.com/pages/publications/49649142466?origin=resultslist","A model is presented for the interaction between a matrix slip dislocation and a second phase particle of lower shear modulus than the matrix. From this model the minimum included angle reached by the arms of a dislocation while cutting the precipitate can be calculated as a function of the energy of the dislocation on either side of the precipitate/matrix interface. This angle is used to calculate the yield stress as a function of interparticle spacing. The model is tested using data from the iron-copper system. Experimental results relating the maximum yield strength to volume fraction of precipitate and the overaged yield stress to interparticle spacing show good agreement with the theoretical predictions. The low work-hardening rates observed in the iron-copper system are consistent with the predictions of the model. © 1972.","","","Article","Final","","Scopus","2-s2.0-49649142466"
"Neun C.; Petermüller B.; Haussühl E.; Bayarjargal L.; Wurst K.; Götsch T.; Penner S.; Morgenroth W.; Becerril-Juarez I.G.; Avalos-Borja M.; Huppertz H.; Winkler B.","Neun, Christopher (57202130282); Petermüller, Benedikt (56460215200); Haussühl, Eiken (55880818000); Bayarjargal, Lkhamsuren (15924983400); Wurst, Klaus (7005695824); Götsch, Thomas (56319241900); Penner, Simon (12647476600); Morgenroth, Wolfgang (6603805607); Becerril-Juarez, Ignacio Guadalupe (55338361600); Avalos-Borja, Miguel (7003869469); Huppertz, Hubert (24607027000); Winkler, Björn (7103174669)","57202130282; 56460215200; 55880818000; 15924983400; 7005695824; 56319241900; 12647476600; 6603805607; 55338361600; 7003869469; 24607027000; 7103174669","Elastic and thermal properties of W7Re13B and synthesis of a new ternary phase W1.3Re2.7B2","2020","Solid State Sciences","105","","106211","","","1","10.1016/j.solidstatesciences.2020.106211","https://www.scopus.com/pages/publications/85138615126?origin=resultslist","We synthesized phase pure samples of W7Re13B via arc-melting and subsequent annealing and a new compound W1.3(2)Re2.7(2)B2, which crystallizes in the Mg2Cu structure type. Based on pressure-dependent synchrotron X-ray diffraction (XRD), the bulk modulus of W7Re13B is B0,X−ray = 333(6) GPa. Resonant ultrasound spectroscopy was used to determine the elastic stiffness coefficients c11 = 507(3) GPa and c12 = 283(2) GPa and to derive B0,RUS = 358(2) GPa, c44 = 112(2) GPa, Young's modulus E = 672(7) GPa, shear modulus G = 112(2) GPa, a Poisson ration ν = 0.19 and a Debye temperature θD,elastic = 182(2) K. The linear coefficient of thermal expansion is α93K−773K = 5.5(2) 10−6 K−1 and was determined by dilatometry. Microhardness measurements at varying loads were employed to obtain the hardness, which is HV (W7Re13B) ≈ 19 GPa at high loads. Microcalorimetry gave Cp,298 (W7Re13B) = 517(10) J/mol, ΔH2980 (W7Re13B) = 109(2) kJ/mol, S2980 (W7Re13B) = 766(8) J/mol K and θD,298 (W7Re13B) = 259(3) K. The structure of W1.3Re2.7B2 was solved and refined by single-crystal X-ray diffraction. W1.3Re2.7B2 crystallizes in the orthorhombic space group Fddd with a = 4.5286(3) Å, b = 7.9660(5) Å, c = 15.632(2) Å and Z = 8. X-ray photoelectron spectroscopy and energy dispersive X-ray spectroscopy were employed to constrain the chemical composition. Microcalorimetry gave Cp,298 (W1.3Re2.7B2) = 132(1) J/mol, ΔH2980 (W1.3Re2.7B2) = 24.74(20) kJ/mol, S2980 (W1.3Re2.7B2) = 160(2) J/mol K and θD,298 (W1.3Re2.7B2) = 317(3) K. The bulk modulus of this phase from pressure-dependent diffraction studies up to 42 GPa is B0,X−ray (W1.3Re2.7B2) = 335(5) GPa. The data obtained here were used to evaluate models for predicting the hardness of materials, and we show that, for the compounds studied here, often used approaches are unsatisfactory. © 2020 Elsevier Masson SAS","","Binary alloys; Calorimeters; Copper alloys; Crystal structure; Differential scanning calorimetry; Elastic moduli; Energy dispersive spectroscopy; Magnesium alloys; Single crystals; Ternary alloys; X ray diffraction; X ray photoelectron spectroscopy; Arc-melting; Elastic stiffness coefficients; Micro-calorimetry; Phase pure; Pressure dependent; Resonant Ultrasound Spectroscopy; Structure type; Synthesised; Ternary phasis; X- ray diffractions; Thermal expansion","Article","Final","","Scopus","2-s2.0-85138615126"
"Yeh Y.-K.; Hwu C.","Yeh, Yu-Kuei (56019283000); Hwu, Chyanbin (35607393700)","56019283000; 35607393700","Molecular-continuum model for the prediction of stiffness, strength and toughness of nanomaterials","2019","Acta Mechanica","230","4","","1451","1467","5","10.1007/s00707-017-2014-1","https://www.scopus.com/pages/publications/85033468868?origin=resultslist","A semi-analytical method called molecular-continuum model is proposed to estimate the stiffness, strength and fracture toughness of nanomaterials. This model is developed by combining the concept of molecular dynamics and continuum mechanics, in which the potential energy describing the interactions of atoms is not restricted to the harmonic potential function, and hence its deriving stress–strain relation is not restricted to being linear. The estimated properties can therefore be the ones defined based upon the initial linear region such as stiffness, or the ones occur at the later period of the materials such as strength and toughness. By using this model, several mechanical properties of nanomaterials such as Young’s modulus, Poisson’s ratio, shear modulus, yield strength, ultimate strength, mode I and mode II fracture toughness can be predicted. For the purpose of illustration and verification, some examples of one-dimensional nanomaterials, such as carbon nanotubes and single crystal copper nanowires, and two-dimensional nanomaterials, such as graphene and single crystal copper nanofilms, are presented in this paper. © 2017, Springer-Verlag GmbH Austria.","","Continuum mechanics; Copper; Fracture; Molecular dynamics; Nanostructured materials; Potential energy; Single crystals; Stiffness; Yarn; Continuum Modeling; Harmonic potential function; Mode-II fracture toughness; One-dimensional nanomaterials; Semi-analytical methods; Single crystal copper; Strength and toughness; Ultimate strength; Fracture toughness","Article","Final","","Scopus","2-s2.0-85033468868"
